glottocode,language_name,lang_family,lang_family_count,domains_of_use,speaker_number,speaker_number_trends,transmission,elcat_endangerment,country_count,max_gdp_percapita,avg_gdp_percapita,max_internet,avg_internet,max_urban,avg_urban,max_urban_growth,avg_urban_growth,official,regional,national,minority,widely_spoken,area_Africa,area_Australia,area_Eurasia,area_North America,area_Papunesia,area_South America
xinc1246,Xinca-Guazacapan,Xincan,5.0,,,,,dormant,1,6150.02571438505,6150.02571438505,60.22140121,60.22140121,55.9547027274763,55.9547027274763,2.16241273582344,2.16241273582344,0,0,0,0,0,0,0,0,1,0,0
xinc1242,Xinca-Chiquimulilla,Xincan,5.0,,,,,awakening,1,6150.02571438505,6150.02571438505,60.22140121,60.22140121,55.9547027274763,55.9547027274763,2.16241273582344,2.16241273582344,0,0,0,0,0,0,0,0,1,0,0
xink1235,Xinka-Jumaytepeque,Xincan,5.0,,,,,dormant,1,6150.02571438505,6150.02571438505,60.22140121,60.22140121,55.9547027274763,55.9547027274763,2.16241273582344,2.16241273582344,0,0,0,0,0,0,0,0,1,0,0
chan1319,Changriwa,Yuat,5.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
mekm1240,Mekmek,Yuat,5.0,,2,,,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
kyen1243,Kyenele,Yuat,5.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
biwa1243,Biwat,Yuat,5.0,,2,,,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
bunn1240,Bun,Yuat,5.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
kaur1271,Kaure-Narau,Kaure-Kosare,2.0,,3,,,endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
kosa1251,Kosadle,Kaure-Kosare,2.0,,3,,,endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
tira1258,Tiranige Diga Dogon,Dogon,20.0,,2,,,threatened,1,1094.61949265799,1094.61949265799,36.80149841,36.80149841,31.6075621182225,31.6075621182225,4.87178721321357,4.87178721321357,0,0,0,0,0,1,0,0,0,0,0
buno1241,Bunoge Dogon,Dogon,20.0,,2,,,threatened,1,1094.61949265799,1094.61949265799,36.80149841,36.80149841,31.6075621182225,31.6075621182225,4.87178721321357,4.87178721321357,0,0,0,0,0,1,0,0,0,0,0
ampa1238,Ampari Dogon,Dogon,20.0,,2,,,threatened,1,1094.61949265799,1094.61949265799,36.80149841,36.80149841,31.6075621182225,31.6075621182225,4.87178721321357,4.87178721321357,0,0,0,0,0,1,0,0,0,0,0
momb1254,Mombo Dogon,Dogon,20.0,,1,,,vulnerable,1,1094.61949265799,1094.61949265799,36.80149841,36.80149841,31.6075621182225,31.6075621182225,4.87178721321357,4.87178721321357,0,0,0,0,0,1,0,0,0,0,0
bank1259,Bankan Tey Dogon,Dogon,20.0,,2,,,threatened,1,1094.61949265799,1094.61949265799,36.80149841,36.80149841,31.6075621182225,31.6075621182225,4.87178721321357,4.87178721321357,0,0,0,0,0,1,0,0,0,0,0
bent1238,Ben Tey Dogon,Dogon,20.0,,2,,,threatened,1,1094.61949265799,1094.61949265799,36.80149841,36.80149841,31.6075621182225,31.6075621182225,4.87178721321357,4.87178721321357,0,0,0,0,0,1,0,0,0,0,0
nang1261,Nanga,Dogon,20.0,,2,,,threatened,1,1094.61949265799,1094.61949265799,36.80149841,36.80149841,31.6075621182225,31.6075621182225,4.87178721321357,4.87178721321357,0,0,0,0,0,1,0,0,0,0,0
dogu1235,Dogul Dom Dogon,Dogon,20.0,,1,,,vulnerable,1,1094.61949265799,1094.61949265799,36.80149841,36.80149841,31.6075621182225,31.6075621182225,4.87178721321357,4.87178721321357,0,0,0,0,0,1,0,0,0,0,0
tebu1239,Tebul Ure Dogon,Dogon,20.0,,2,,0,vulnerable,1,1094.61949265799,1094.61949265799,36.80149841,36.80149841,31.6075621182225,31.6075621182225,4.87178721321357,4.87178721321357,0,0,0,0,0,1,0,0,0,0,0
bond1248,Najamba-Kindige,Dogon,20.0,,1,,,vulnerable,1,1094.61949265799,1094.61949265799,36.80149841,36.80149841,31.6075621182225,31.6075621182225,4.87178721321357,4.87178721321357,0,0,0,0,0,1,0,0,0,0,0
yand1257,Yanda Dom Dogon,Dogon,20.0,,2,,,threatened,1,1094.61949265799,1094.61949265799,36.80149841,36.80149841,31.6075621182225,31.6075621182225,4.87178721321357,4.87178721321357,0,0,0,0,0,1,0,0,0,0,0
abau1245,Abau,Sepik,36.0,2,2,1,,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
amal1242,Amal,Sepik,36.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
awtu1239,Awtuw,Sepik,36.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
kara1495,Karawa,Sepik,36.0,,4,,,severely endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
pouy1238,Pouye,Sepik,36.0,2,3,,0,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
akkk1240,Ak,Sepik,36.0,,4,3,3,severely endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
awun1245,Auwon,Sepik,36.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
nami1256,Namia,Sepik,36.0,2,2,,0,vulnerable,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
sepi1255,Sepik Iwam,Sepik,36.0,,2,,,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
iwam1256,Iwam,Sepik,36.0,,2,,,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
chen1259,Chenapian,Sepik,36.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
woga1249,Wogamusin,Sepik,36.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
sani1270,Saniyo-Hiyewe,Sepik,36.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
niks1238,Niksek,Sepik,36.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
piam1243,Piame,Sepik,36.0,,4,,,severely endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
hewa1241,Hewa,Sepik,36.0,,2,,,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
kani1285,Kaningra,Sepik,36.0,2,3,,0,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
alam1246,Alamblak,Sepik,36.0,,2,,,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
bisi1244,Bisis,Sepik,36.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
mari1432,Mari (East Sepik Province),Sepik,36.0,3,4,,2,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
suma1269,Sumariup,Sepik,36.0,,4,,,severely endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
kapr1245,Kapriman,Sepik,36.0,2,2,,0,vulnerable,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
wata1251,Watakataui,Sepik,36.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
beri1253,Berinomo,Sepik,36.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
bahi1254,Bahinemo,Sepik,36.0,,3,,0,vulnerable,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
mehe1243,Mehek,Sepik,36.0,1,2,,,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
pahi1246,Pahi,Sepik,36.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
yess1239,Yessan-Mayo,Sepik,36.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
ayip1235,Ayi (Papua New Guinea),Sepik,36.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
kalo1262,Kalou,Sepik,36.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
pasi1259,Pasi,Sepik,36.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
kwom1262,Kwoma,Sepik,36.0,,2,,,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
mend1268,Mende (Papua New Guinea),Sepik,36.0,,2,,,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
kwan1278,Kwanga,Sepik,36.0,,2,,,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
shel1236,Shelta,Speech Register,19.0,,1,,,vulnerable,3,112894.953240805,83558.45387982353,97.18769836,95.78453318,83.2429544416085,75.90492405729513,1.93467790605789,1.38098946159156,0,0,0,0,0,0,0,1,0,0,0
call1235,Callawalla,Speech Register,19.0,,4,,,severely endangered,1,4421.16609889999,4421.16609889999,79.70469666,79.70469666,71.2361453773988,71.2361453773988,1.82370068528301,1.82370068528301,0,0,0,0,0,0,0,0,0,0,1
ngat1248,Ngatik Men's Creole,Speech Register,19.0,4,4,4,4,severely endangered,1,4166.00476748564,4166.00476748564,39.52360153,39.52360153,22.4562830235421,22.4562830235421,0.572230689895507,0.572230689895507,0,0,0,0,0,0,0,0,0,1,0
kwam1249,Gwama,Koman,5.0,2,,0,0,vulnerable,1,1133.88279681719,1133.88279681719,21.94129944,21.94129944,23.6222839355469,23.6222839355469,4.99846973014755,4.99846973014755,0,0,0,0,0,1,0,0,0,0,0
opuu1239,Opo,Koman,5.0,,3,,,endangered,2,1133.88279681719,1107.01499153242,21.94129944,14.306149722,23.6222839355469,22.49955149001875,5.35572566859027,5.177097699368909,0,0,0,0,0,1,0,0,0,0,0
komo1258,Komo (Sudan-Ethiopia),Koman,5.0,,2,,,threatened,3,1133.88279681719,1066.2125496934884,21.94129944,15.737433274666666,34.8673015510839,26.622134843707133,5.35572566859027,3.7890839708668866,0,0,0,0,0,1,0,0,0,0,0
saba1268,Sabanê,Nambiquaran,6.0,,5,,,critically endangered,1,10310.5488778166,10310.5488778166,84.46347227,84.46347227,87.8958549533146,87.8958549533146,0.724401697459186,0.724401697459186,0,0,0,0,0,0,0,0,0,0,1
sout2994,Southern Nambikuára,Nambiquaran,6.0,,3,,,endangered,1,10310.5488778166,10310.5488778166,84.46347227,84.46347227,87.8958549533146,87.8958549533146,0.724401697459186,0.724401697459186,0,0,0,0,0,0,0,0,0,0,1
mama1278,Mamaindé,Nambiquaran,6.0,,3,,,endangered,1,10310.5488778166,10310.5488778166,84.46347227,84.46347227,87.8958549533146,87.8958549533146,0.724401697459186,0.724401697459186,0,0,0,0,0,0,0,0,0,0,1
ghul1238,Uncunwee,Nubian,13.0,3,1,3,3,endangered,1,984.607666015625,984.607666015625,18.60000038,18.60000038,34.8673015510839,34.8673015510839,1.01305651386284,1.01305651386284,0,0,0,0,0,1,0,0,0,0,0
dair1239,Dair,Nubian,13.0,,2,,,threatened,1,984.607666015625,984.607666015625,18.60000038,18.60000038,34.8673015510839,34.8673015510839,1.01305651386284,1.01305651386284,0,0,0,0,0,1,0,0,0,0,0
kada1282,Kadaru,Nubian,13.0,,2,,,threatened,1,984.607666015625,984.607666015625,18.60000038,18.60000038,34.8673015510839,34.8673015510839,1.01305651386284,1.01305651386284,0,0,0,0,0,1,0,0,0,0,0
dill1242,Dilling,Nubian,13.0,,2,,,threatened,1,984.607666015625,984.607666015625,18.60000038,18.60000038,34.8673015510839,34.8673015510839,1.01305651386284,1.01305651386284,0,0,0,0,0,1,0,0,0,0,0
kark1256,Karko,Nubian,13.0,4,2,,2,endangered,1,984.607666015625,984.607666015625,18.60000038,18.60000038,34.8673015510839,34.8673015510839,1.01305651386284,1.01305651386284,0,0,0,0,0,1,0,0,0,0,0
elhu1238,El Hugeirat,Nubian,13.0,,4,,,severely endangered,1,984.607666015625,984.607666015625,18.60000038,18.60000038,34.8673015510839,34.8673015510839,1.01305651386284,1.01305651386284,0,0,0,0,0,1,0,0,0,0,0
wali1262,Wali (Sudan),Nubian,13.0,,2,,,threatened,1,984.607666015625,984.607666015625,18.60000038,18.60000038,34.8673015510839,34.8673015510839,1.01305651386284,1.01305651386284,0,0,0,0,0,1,0,0,0,0,0
nort2952,Northeast Maidu,Maiduan,4.0,,,,,dormant,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
nort2951,Northwest Maidu,Maiduan,4.0,,5,5,5,critically endangered,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
nise1244,Nisenan,Maiduan,4.0,,5,,,critically endangered,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
tenn1246,Tennet,Surmic,11.0,,2,1,,threatened,1,1080.14718624765,1080.14718624765,6.671000004,6.671000004,21.3768190444906,21.3768190444906,5.35572566859027,5.35572566859027,0,0,0,0,0,1,0,0,0,0,0
murl1244,Murle,Surmic,11.0,,1,,,vulnerable,2,1133.88279681719,1107.01499153242,21.94129944,14.306149722,23.6222839355469,22.49955149001875,5.35572566859027,5.177097699368909,0,0,1,0,0,1,0,0,0,0,0
nari1240,Narim,Surmic,11.0,,2,,,threatened,1,1080.14718624765,1080.14718624765,6.671000004,6.671000004,21.3768190444906,21.3768190444906,5.35572566859027,5.35572566859027,0,0,0,0,0,1,0,0,0,0,0
kweg1241,Kwegu,Surmic,11.0,,3,,,endangered,1,1133.88279681719,1133.88279681719,21.94129944,21.94129944,23.6222839355469,23.6222839355469,4.99846973014755,4.99846973014755,0,0,0,0,0,1,0,0,0,0,0
suri1267,Tirma-Chai,Surmic,11.0,,1,,,vulnerable,2,1133.88279681719,1107.01499153242,21.94129944,14.306149722,23.6222839355469,22.49955149001875,5.35572566859027,5.177097699368909,0,0,0,0,0,1,0,0,0,0,0
makl1246,Maklew,Bulaka River,3.0,,3,,,endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
fass1245,Momu-Fas,Baibai-Fas,2.0,,2,,,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
baib1251,Baibai,Baibai-Fas,2.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
tond1249,Tondi Songway Kiini,Songhay,10.0,,2,,,threatened,1,1094.61949265799,1094.61949265799,36.80149841,36.80149841,31.6075621182225,31.6075621182225,4.87178721321357,4.87178721321357,0,0,0,0,0,1,0,0,0,0,0
tasa1240,Tasawaq,Songhay,10.0,,2,,,threatened,2,1084.16041805436,909.715336920793,41.21139908,28.38449955,62.9755675573659,40.5126537012231,4.95172159663678,4.15730242789319,0,0,0,0,0,1,0,0,0,0,0
tagd1238,Tagdal,Songhay,10.0,,1,,,vulnerable,2,1084.16041805436,909.715336920793,41.21139908,28.38449955,62.9755675573659,40.5126537012231,4.95172159663678,4.15730242789319,0,0,0,0,0,1,0,0,0,0,0
kora1291,Korandje,Songhay,10.0,3,2,3,2,endangered,1,5752.99076651465,5752.99076651465,77.4178009,77.4178009,75.2792907190618,75.2792907190618,2.12697498648782,2.12697498648782,0,0,0,0,0,1,0,0,0,0,0
hach1239,Hachijo,Japonic,17.0,4,2,3,3,endangered,1,32487.0778047567,32487.0778047567,85.54153081,85.54153081,92.1901718034531,92.1901718034531,-0.318996369716406,-0.318996369716406,0,0,0,0,0,0,0,1,0,0,0
miya1259,Miyako,Japonic,17.0,5,2,4,4,severely endangered,1,32487.0778047567,32487.0778047567,85.54153081,85.54153081,92.1901718034531,92.1901718034531,-0.318996369716406,-0.318996369716406,0,0,0,0,0,0,0,1,0,0,0
yona1241,Yonaguni,Japonic,17.0,4,3,4,4,severely endangered,1,32487.0778047567,32487.0778047567,85.54153081,85.54153081,92.1901718034531,92.1901718034531,-0.318996369716406,-0.318996369716406,0,0,0,0,0,0,0,1,0,0,0
yaey1239,Yaeyama,Japonic,17.0,4,2,3,3,endangered,1,32487.0778047567,32487.0778047567,85.54153081,85.54153081,92.1901718034531,92.1901718034531,-0.318996369716406,-0.318996369716406,0,0,0,0,0,0,0,1,0,0,0
cent2126,Central Okinawan,Japonic,17.0,,0,5,4,severely endangered,1,32487.0778047567,32487.0778047567,85.54153081,85.54153081,92.1901718034531,92.1901718034531,-0.318996369716406,-0.318996369716406,0,0,0,0,0,0,0,1,0,0,0
yila1234,Vernacular Atayalic Japanese,Japonic,17.0,4,2,,2,endangered,2,13303.1481543868,13303.1481543868,92.0,92.0,65.8946980998325,65.8946980998325,0.431708792065523,0.431708792065523,0,0,0,0,0,0,0,0,0,1,0
kili1268,Kiliwa,Cochimi-Yuman,12.0,,5,,,critically endangered,1,14185.7812248529,14185.7812248529,83.12233799,83.12233799,79.7538805976118,79.7538805976118,1.2127000253117,1.2127000253117,0,0,0,0,0,0,0,0,1,0,0
mari1440,Maricopa,Cochimi-Yuman,12.0,,4,,,severely endangered,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
moha1256,Mohave,Cochimi-Yuman,12.0,,4,,,severely endangered,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
paip1241,Paipai,Cochimi-Yuman,12.0,5,4,4,4,critically endangered,1,14185.7812248529,14185.7812248529,83.12233799,83.12233799,79.7538805976118,79.7538805976118,1.2127000253117,1.2127000253117,0,0,0,0,0,0,0,0,1,0,0
hava1248,Havasupai-Walapai-Yavapai,Cochimi-Yuman,12.0,,2,,1,threatened,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
coco1261,Cocopa,Cochimi-Yuman,12.0,,3,,,endangered,2,84534.0407841548,49359.911004503854,94.69380188,88.908069935,80.1247798047184,79.93933020116509,1.2127000253117,1.12778174669527,0,0,0,0,0,0,0,0,1,0,0
kumi1248,Tipai-Kumeyaay-Huerteno,Cochimi-Yuman,12.0,,4,5,5,endangered,2,84534.0407841548,49359.91100450385,94.69380188,88.908069935,80.1247798047184,79.93933020116509,1.2127000253117,1.12778174669527,0,0,0,0,0,0,0,0,1,0,0
kumi1248,Tipai-Kumeyaay-Huerteno,Cochimi-Yuman,12.0,,4,,,severely endangered,2,84534.0407841548,49359.91100450385,94.69380188,88.908069935,80.1247798047184,79.93933020116509,1.2127000253117,1.12778174669527,0,0,0,0,0,0,0,0,1,0,0
lumu1239,Lumun,Narrow Talodi,8.0,,1,,,vulnerable,1,984.607666015625,984.607666015625,18.60000038,18.60000038,34.8673015510839,34.8673015510839,1.01305651386284,1.01305651386284,0,0,0,0,0,1,0,0,0,0,0
ngil1242,Ngile,Narrow Talodi,8.0,,1,,,vulnerable,1,984.607666015625,984.607666015625,18.60000038,18.60000038,34.8673015510839,34.8673015510839,1.01305651386284,1.01305651386284,0,0,0,0,0,1,0,0,0,0,0
ndin1245,Nding,Narrow Talodi,8.0,,2,,,threatened,1,984.607666015625,984.607666015625,18.60000038,18.60000038,34.8673015510839,34.8673015510839,1.01305651386284,1.01305651386284,0,0,0,0,0,1,0,0,0,0,0
talo1250,Tasomi-Tata,Narrow Talodi,8.0,,2,,,threatened,1,984.607666015625,984.607666015625,18.60000038,18.60000038,34.8673015510839,34.8673015510839,1.01305651386284,1.01305651386284,0,0,0,0,0,1,0,0,0,0,0
ache1245,Acheron,Narrow Talodi,8.0,,1,,,vulnerable,1,984.607666015625,984.607666015625,18.60000038,18.60000038,34.8673015510839,34.8673015510839,1.01305651386284,1.01305651386284,0,0,0,0,0,1,0,0,0,0,0
toch1257,Tocho,Narrow Talodi,8.0,,2,,,threatened,1,984.607666015625,984.607666015625,18.60000038,18.60000038,34.8673015510839,34.8673015510839,1.01305651386284,1.01305651386284,0,0,0,0,0,1,0,0,0,0,0
bell1243,Bella Coola,Salishan,25.0,,4,5,5,critically endangered,1,54340.3477224733,54340.3477224733,94.353302,94.353302,82.7002565766633,82.7002565766633,3.17427570128175,3.17427570128175,0,0,0,0,0,0,0,0,1,0,0
squa1248,Squamish,Salishan,25.0,,5,5,5,critically endangered,1,54340.3477224733,54340.3477224733,94.353302,94.353302,82.7002565766633,82.7002565766633,3.17427570128175,3.17427570128175,0,0,0,0,0,0,0,0,1,0,0
halk1245,Halkomelem,Salishan,25.0,,3,,,severely endangered,2,84534.0407841548,69437.19425331405,94.69380188,94.52355194,82.7002565766633,81.41251819069086,3.17427570128175,2.108569584680295,0,0,0,0,0,0,0,0,1,0,0
stra1244,Northern Straits Salish,Salishan,25.0,,5,5,5,critically endangered,2,84534.0407841548,69437.19425331405,94.69380188,94.52355194,82.7002565766633,81.41251819069086,3.17427570128175,2.108569584680295,0,0,0,0,0,0,0,0,1,0,0
clal1241,Clallam,Salishan,25.0,,,,,awakening,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
sech1246,Sechelt,Salishan,25.0,,5,5,5,critically endangered,1,54340.3477224733,54340.3477224733,94.353302,94.353302,82.7002565766633,82.7002565766633,3.17427570128175,3.17427570128175,0,0,0,0,0,0,0,0,1,0,0
como1259,Comox,Salishan,25.0,,4,5,5,critically endangered,1,54340.3477224733,54340.3477224733,94.353302,94.353302,82.7002565766633,82.7002565766633,3.17427570128175,3.17427570128175,0,0,0,0,0,0,0,0,1,0,0
coeu1236,Coeur d'Alene,Salishan,25.0,5,5,5,5,critically endangered,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
colu1241,Columbia-Wenatchi,Salishan,25.0,,4,,5,critically endangered,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
okan1243,Okanagan,Salishan,25.0,,3,,,endangered,2,84534.0407841548,69437.19425331405,94.69380188,94.52355194,82.7002565766633,81.41251819069086,3.17427570128175,2.108569584680295,0,0,0,0,0,0,0,0,1,0,0
lill1248,Lillooet,Salishan,25.0,,3,5,5,critically endangered,1,54340.3477224733,54340.3477224733,94.353302,94.353302,82.7002565766633,82.7002565766633,3.17427570128175,3.17427570128175,0,0,0,0,0,0,0,0,1,0,0
shus1248,Shuswap,Salishan,25.0,,3,,,critically endangered,1,54340.3477224733,54340.3477224733,94.353302,94.353302,82.7002565766633,82.7002565766633,3.17427570128175,3.17427570128175,0,0,0,0,0,0,0,0,1,0,0
