official_name,level,speakers,country,official,regional,minority,national,widely_spoken,country_count,max_urbanization,max_internet_use
Tobati,Severely Endangered,100,Indonesia,0,0,0,0,0,1,58.572,69.2
Tobelo,Threatened,15000,Indonesia,0,0,0,0,0,1,58.572,69.2
Tofa,Critically Endangered,40,Russian Federation,0,0,0,0,0,1,75.331,92.2
Tofanma,Vulnerable,251,Indonesia,0,0,0,0,0,1,58.572,69.2
Tokelauan,Threatened,3,New Zealand,1,0,0,0,0,2,86.985,96.2
Tokelauan,Threatened,3,Tokelau,1,0,0,0,0,2,86.985,96.2
Toksiki,Severely Endangered,75,Vanuatu,0,0,0,0,0,1,25.976,45.7
Tol,Endangered,250,Honduras,0,0,0,0,0,1,60.212,58.3
Tolomako,Endangered,450,Vanuatu,0,0,0,0,0,1,25.976,45.7
Tomadino,Endangered,600,Indonesia,0,0,0,0,0,1,58.572,69.2
Tombelala,Threatened,1100,Indonesia,0,0,0,0,0,1,58.572,69.2
Tomini,Threatened,30000,Indonesia,0,0,0,0,0,1,58.572,69.2
Tondi Songway Kiini,Threatened,3000,Mali,0,0,0,0,0,1,46.189,35.1
Tonsawang,Severely Endangered,10000,Indonesia,0,0,0,0,0,2,58.572,69.2
Tonsawang,Severely Endangered,10000,Solomon Islands,0,0,0,0,0,2,58.572,69.2
Torá,Extinct,0,Brazil,0,0,0,0,0,1,87.788,84.2
Toram,Threatened,4000,Chad,0,0,0,0,0,1,24.366,13.2
Toromona,Extinct,0,Bolivia,1,0,0,0,0,1,71.186,70.2
Torres Strait Creole,Vulnerable,6000,Australia,0,0,0,0,0,1,86.617,97.1
Torwali,Vulnerable,80000,Pakistan,0,0,0,0,0,1,38.04,27.4
Totoli,Endangered,7500,Indonesia,0,0,0,0,0,1,58.572,69.2
Totonac,At risk,244033,Mexico,0,0,0,0,0,1,81.582,81.2
Totontepec Mixe,Threatened,5200,Mexico,0,0,0,0,0,1,81.582,81.2
Touo,Threatened,1870,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Towei,Endangered,115,Indonesia,0,0,0,0,0,1,58.572,69.2
Transyautepecan Zapotec,Threatened,8000,Mexico,0,0,0,0,0,1,81.582,81.2
Tregami,Threatened,1000,Afghanistan,0,0,0,0,0,1,26.933,17.7
Trinidad and Tobago Sign Language,Threatened,2000,Trindad and Tobago,0,0,0,0,0,1,53.439,84.7
Trinitario,Threatened,3140,Bolivia,1,0,0,0,0,1,71.186,70.2
Trió,Threatened,2456,Brazil,0,0,0,0,0,2,87.788,84.2
Trió,Threatened,2456,Suriname,0,0,0,0,0,2,87.788,84.2
Triqui,Vulnerable,25883,Mexico,0,0,0,0,0,1,81.582,81.2
Triw,Threatened,1328,Lao PDR,0,0,0,0,0,1,38.247,63.6
Trumai,Critically Endangered,50,Brazil,0,0,0,0,0,1,87.788,84.2
Ts'ixa,Endangered,180,Botswana,0,0,0,0,0,1,72.867,81.4
Tsafiki,Threatened,1872,Ecuador,0,0,0,0,0,1,64.792,72.7
Tsakhur,Vulnerable,19000,Russian Federation,0,0,0,0,0,2,75.331,92.2
Tsakhur,Vulnerable,19000,Azerbaijan,0,0,0,0,0,2,75.331,92.2
Tsakonian,Severely Endangered,4000,Greece,0,0,0,0,0,1,80.673,85.0
Tsat,Threatened,4000,China,0,0,0,0,0,1,64.57,77.5
Tse'khene (Sekani),Critically Endangered,66,Canada,0,0,0,0,0,1,81.862,94.0
Tsez,Threatened,8000,Russian Federation,0,0,0,0,0,1,75.331,92.2
Tshwa,Threatened,4100,Botswana,0,0,0,0,0,2,72.867,81.4
Tshwa,Threatened,4100,Zimbabwe,0,0,0,0,0,2,72.867,81.4
Tsilhqot'in (Chilcotin),Severely Endangered,472,Canada,0,0,0,0,0,1,81.862,94.0
Tsum,Threatened,4790,Nepal,0,0,0,0,0,1,21.903,55.8
Tsuut'ina,Critically Endangered,47,Canada,0,0,0,0,0,1,81.862,94.0
Tsuvadi,At risk,150000,Nigeria,0,0,0,0,0,1,54.283,39.2
Tswapong,Threatened,2000,Botswana,0,0,0,0,0,1,72.867,81.4
Tubatulabal,Critically Endangered,1,United States,0,0,0,0,0,1,83.298,93.1
Tuha,Critically Endangered,20,Mongolia,0,0,0,0,0,1,69.089,83.0
Tukano,Vulnerable,13996,Brazil,0,0,0,0,0,2,87.788,84.2
Tukano,Vulnerable,13996,Colombia,0,0,0,0,0,2,87.788,84.2
Tule,Extinct,0,Nigeria,0,0,0,0,0,1,54.283,39.2
Tum,Endangered,1000,Lao PDR,1,0,0,0,0,1,38.247,63.6
Tumi,Threatened,2270,Nigeria,0,0,0,0,0,1,54.283,39.2
Tumleo,Endangered,610,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Tundra Enets,Critically Endangered,30,Russian Federation,0,0,0,0,0,1,75.331,92.2
Tundra Nenets,Endangered,20000,Russian Federation,0,0,0,0,0,1,75.331,92.2
Tundra Yukagir,Critically Endangered,50,Russian Federation,0,0,0,0,0,1,75.331,92.2
Tunebo,Threatened,7231,Colombia,0,0,0,0,0,1,82.354,77.3
Tunia,Threatened,2260,Chad,0,0,0,0,0,1,24.366,13.2
Tunzu,Threatened,2500,Nigeria,0,0,0,0,0,1,54.283,39.2
Tuotomb,Endangered,1000,Cameroon,0,0,0,0,0,1,59.315,41.9
Tuparí,Endangered,276,Brazil,0,0,0,0,0,1,87.788,84.2
Turaka,Severely Endangered,25,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Turoyo,Vulnerable,84000,Turkey,0,0,0,0,0,4,89.432,83.5
Turoyo,Vulnerable,84000,Iraq,0,0,0,0,0,4,89.432,83.5
Turoyo,Vulnerable,84000,Syria,0,0,0,0,0,4,89.432,83.5
Turoyo,Vulnerable,84000,Lebanon,0,0,0,0,0,4,89.432,83.5
Turumsa,Critically Endangered,5,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Tuscarora,Critically Endangered,3,United States,0,0,0,0,0,2,83.298,94.0
Tuscarora,Critically Endangered,3,Canada,0,0,0,0,0,2,83.298,94.0
Tutuba,Threatened,120,Vanuatu,0,0,0,0,0,1,25.976,45.7
Tuva,At risk,242754,Russian Federation,1,0,0,1,0,3,75.331,92.2
Tuva,At risk,242754,China,1,0,0,1,0,3,75.331,92.2
Tuva,At risk,242754,Mongolia,1,0,0,1,0,3,75.331,92.2
Tuvaluan,Vulnerable,9000,Nauru,1,0,0,1,0,5,100.0,96.2
Tuvaluan,Vulnerable,9000,New Zealand,1,0,0,1,0,5,100.0,96.2
Tuvaluan,Vulnerable,9000,Fiji,1,0,0,1,0,5,100.0,96.2
Tuvaluan,Vulnerable,9000,Kiribati,1,0,0,1,0,5,100.0,96.2
Tuvaluan,Vulnerable,9000,Tuvalu,1,0,0,1,0,5,100.0,96.2
Tuwari,Severely Endangered,90,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Tuwuli,Vulnerable,11000,Ghana,0,0,0,0,0,1,59.238,69.9
Twendi,Severely Endangered,30,Cameroon,0,0,0,0,0,1,59.315,41.9
Tz'utujil,Vulnerable,47669,Guatemala,0,0,0,0,0,1,53.098,56.1
Tzeltal,At risk,261084,Mexico,0,0,0,0,0,1,81.582,81.2
Tzotzil,At risk,229203,Mexico,0,0,0,0,0,1,81.582,81.2
U,Threatened,40000,China,98,67,75,50,36,1,64.57,77.5
Uab Meto,At risk,700000,Indonesia,0,0,0,0,0,1,58.572,69.2
Ubi,Vulnerable,1500,Chad,0,1,0,0,0,1,24.366,13.2
Uda,Threatened,10000,Nigeria,0,0,0,0,1,1,54.283,39.2
Udege,Critically Endangered,100,Russian Federation,0,0,0,0,0,1,75.331,92.2
Udi,Endangered,5500,Russian Federation,0,0,0,0,0,3,75.331,92.2
Udi,Endangered,5500,Azerbaijan,0,0,0,0,0,3,75.331,92.2
Udi,Endangered,5500,Georgia,0,0,0,0,0,3,75.331,92.2
Udmurt,Threatened,324338,Russian Federation,0,0,0,0,0,1,75.331,92.2
Ugong,Critically Endangered,50,Thailand,0,0,0,0,0,1,53.608,89.5
Uisai,Threatened,2500,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Ujir,Endangered,980,Indonesia,0,0,0,0,0,1,58.572,69.2
Ukit,Endangered,120,Malaysia,0,0,0,0,0,1,78.716,97.7
Ukuriguma,Endangered,170,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Ukwa,Endangered,100,Nigeria,0,0,0,0,0,1,54.283,39.2
Ulau-Suain,Threatened,1271,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Ulch,Critically Endangered,1000,Russian Federation,0,0,0,0,0,1,75.331,92.2
Ulwa,Severely Endangered,600,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Uma' Lung,Threatened,3000,Indonesia,0,0,0,0,0,1,58.572,69.2
Umbugarla,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
Umbuygamu,Critically Endangered,7,Australia,0,0,0,0,0,1,86.617,97.1
Ume Saami,Critically Endangered,20,Sweden,0,0,0,0,0,1,88.738,95.7
Umiida,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
Umpila,Critically Endangered,3,Australia,0,0,0,0,0,1,86.617,97.1
Umpithamu,Critically Endangered,2,Australia,0,0,0,0,0,1,86.617,97.1
Unami,Extinct,0,United States,0,0,0,0,0,1,83.298,93.1
Unggarranggu,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
Unggumi,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
Upland Yuman,Threatened,1650,United States,0,0,0,0,0,1,83.298,93.1
Upper Kuskokwim,Critically Endangered,25,United States,0,0,0,0,0,1,83.298,93.1
Upper Silesian,Vulnerable,56000,Poland,0,0,0,0,0,1,60.218,86.4
Upper Sorbian,Vulnerable,18240,Germany,0,1,1,0,0,1,77.765,92.5
Upper Southeastern Chinantec,Threatened,3140,Mexico,0,0,0,0,0,1,81.582,81.2
Upper Tanana,Critically Endangered,55,United States,0,0,0,0,0,2,83.298,94.0
Upper Tanana,Critically Endangered,55,Canada,0,0,0,0,0,2,83.298,94.0
Upper West-Central Chinantec,Threatened,7410,Mexico,0,0,0,0,0,1,81.582,81.2
Ura (Papua New Guinea),Threatened,1900,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Ura (Vanuatu),Critically Endangered,6,Vanuatu,0,0,0,0,0,1,25.976,45.7
Uradhi,Critically Endangered,2,Australia,0,0,0,0,0,1,86.617,97.1
Urapmin,Endangered,370,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Urarina,Threatened,2000,Peru,0,0,0,0,0,1,78.922,79.5
Urat,Threatened,6280,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Urim,Threatened,2538,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Urimo,Endangered,835,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Urmia Northeastern Neo-Aramaic,Vulnerable,20560,"Iran, Islamic Rep.",0,0,0,0,0,1,77.257,79.6
Urningangga,Severely Endangered,10,Australia,0,0,0,0,0,1,86.617,97.1
Uru,Extinct,0,Bolivia,3,0,0,0,0,1,71.186,70.2
Uruangnirin,Endangered,400,Indonesia,0,0,0,0,0,1,58.572,69.2
Uruava,Extinct,0,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Urubú-Kaapor Sign Language,Critically Endangered,7,Brazil,0,0,0,0,0,1,87.788,84.2
Uruewawau,Endangered,183,Brazil,0,0,0,0,0,1,87.788,84.2
Uruguayan Sign Language,Threatened,7000,Uruguay,1,0,0,0,0,1,95.771,89.9
Ushojo,Threatened,1000,Pakistan,0,0,0,0,0,1,38.04,27.4
Uspanteko,Threatened,1231,Guatemala,0,0,0,0,0,1,53.098,56.1
Ute,Endangered,3500,United States,0,0,0,0,0,1,83.298,93.1
Uya,Endangered,270,Papua New Guinea,1,0,0,0,1,1,13.723,24.1
Uzbeki Spoken Arabic,Endangered,700,Uzbekistan,0,0,0,0,0,1,50.532,89.0
Vaeakau-Taumako,Vulnerable,1662,Solomon Islands,0,0,0,0,0,1,26.037,42.5
Vafsi,Vulnerable,20000,"Iran, Islamic Rep.",0,0,0,0,0,1,77.257,79.6
Valpei,Endangered,300,Vanuatu,0,0,0,0,0,1,25.976,45.7
Vanimo,Vulnerable,1660,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Vano,Critically Endangered,5,Solomon Islands,0,0,0,0,0,1,26.037,42.5
Varavara,Endangered,100,Vanuatu,0,0,0,0,0,1,25.976,45.7
Vatlongos,Threatened,3700,Vanuatu,0,0,0,0,0,1,25.976,45.7
Veddah,Extinct,0,Sri Lanka,0,0,0,0,0,1,19.211,51.2
Vehes,Severely Endangered,70,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Veps,Severely Endangered,3613,Russian Federation,0,0,0,0,0,1,75.331,92.2
Vera'a,Endangered,275,Vanuatu,0,0,0,0,0,1,25.976,45.7
Vidunda,Threatened,10000,Tanzania,0,0,0,0,0,1,37.409,29.1
Vilela,Extinct,0,Argentina,0,0,0,0,0,1,92.463,89.2
Vinmavis,Endangered,500,Vanuatu,0,0,0,0,0,1,25.976,45.7
Vinza,Vulnerable,10000,Tanzania,0,0,0,0,0,1,37.409,29.1
Vivaro-Alpine,Endangered,200000,France,0,0,0,0,0,2,81.777,87.0
Vivaro-Alpine,Endangered,200000,Italy,0,0,0,0,0,2,81.777,87.0
Vivti,Critically Endangered,5,Vanuatu,0,0,0,0,0,1,25.976,45.7
Vlax Romani,At risk,885970,Turkey,0,0,0,0,0,32,93.179,99.0
Vlax Romani,At risk,885970,Germany,0,0,0,0,0,32,93.179,99.0
Vlax Romani,At risk,885970,Russian Federation,0,0,0,0,0,32,93.179,99.0
Vlax Romani,At risk,885970,Ukraine,0,0,0,0,0,32,93.179,99.0
Vlax Romani,At risk,885970,Bulgaria,0,0,0,0,0,32,93.179,99.0
Vlax Romani,At risk,885970,Romania,0,0,0,0,0,32,93.179,99.0
Vlax Romani,At risk,885970,Lithuania,0,0,0,0,0,32,93.179,99.0
Vlax Romani,At risk,885970,France,0,0,0,0,0,32,93.179,99.0
Vlax Romani,At risk,885970,Italy,0,0,0,0,0,32,93.179,99.0
Vlax Romani,At risk,885970,Greece,0,0,0,0,0,32,93.179,99.0
Vlax Romani,At risk,885970,Spain,0,0,0,0,0,32,93.179,99.0
Vlax Romani,At risk,885970,Portugal,0,0,0,0,0,32,93.179,99.0
Vlax Romani,At risk,885970,Macedonia,0,0,0,0,0,32,93.179,99.0
Vlax Romani,At risk,885970,Moldova,0,0,0,0,0,32,93.179,99.0
Vlax Romani,At risk,885970,Poland,0,0,0,0,0,32,93.179,99.0
Vlax Romani,At risk,885970,Czech Republic,0,0,0,0,0,32,93.179,99.0
Vlax Romani,At risk,885970,Sweden,0,0,0,0,0,32,93.179,99.0
Vlax Romani,At risk,885970,Netherlands,0,0,0,0,0,32,93.179,99.0
Vlax Romani,At risk,885970,Norway,0,0,0,0,0,32,93.179,99.0
Vlax Romani,At risk,885970,Switzerland,0,0,0,0,0,32,93.179,99.0
Vlax Romani,At risk,885970,Finland,0,0,0,0,0,32,93.179,99.0
Vlax Romani,At risk,885970,Austria,0,0,0,0,0,32,93.179,99.0
Vlax Romani,At risk,885970,Croatia,0,0,0,0,0,32,93.179,99.0
Vlax Romani,At risk,885970,Latvia,0,0,0,0,0,32,93.179,99.0
Vlax Romani,At risk,885970,Slovakia,0,0,0,0,0,32,93.179,99.0
Vlax Romani,At risk,885970,Hungary,0,0,0,0,0,32,93.179,99.0
Vlax Romani,At risk,885970,Albania,0,0,0,0,0,32,93.179,99.0
Vlax Romani,At risk,885970,Belarus,0,0,0,0,0,32,93.179,99.0
Vlax Romani,At risk,885970,Bosnia and Herzegovina,0,0,0,0,0,32,93.179,99.0
Vlax Romani,At risk,885970,Slovenia,0,0,0,0,0,32,93.179,99.0
Vlax Romani,At risk,885970,Serbia,0,0,0,0,0,32,93.179,99.0
Vlax Romani,At risk,885970,Montenegro,0,0,0,0,0,32,93.179,99.0
Volow,Critically Endangered,1,Vanuatu,0,0,0,0,0,1,25.976,45.7
Võro,Threatened,50000,Estonia,0,0,0,0,0,1,69.81,93.2
Votic,Critically Endangered,10,Russian Federation,0,0,0,0,0,1,75.331,92.2
Vovo,Endangered,475,Vanuatu,0,0,0,0,0,1,25.976,45.7
Vumbu,Endangered,500,Gabon,0,0,0,0,0,1,91.029,71.9
Vunapu,Endangered,380,Vanuatu,0,0,0,0,0,1,25.976,45.7
Vurës,Threatened,1050,Vanuatu,0,0,0,0,0,1,25.976,45.7
Waanyi,Critically Endangered,1,Australia,0,0,0,0,0,1,86.617,97.1
Wab,Endangered,120,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Wadi-Wadi,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
Wadjigu,Critically Endangered,1,Australia,0,0,0,0,0,1,86.617,97.1
Wae Rana,Threatened,3000,Indonesia,0,0,0,0,0,1,58.572,69.2
Wagiman,Severely Endangered,50,Australia,0,0,0,0,0,1,86.617,97.1
Wahau Kenya,Threatened,8000,Indonesia,0,0,0,0,0,1,58.572,69.2
Waigali,Threatened,1500,Afghanistan,0,0,0,0,0,1,26.933,17.7
Wailapa,Endangered,100,Vanuatu,0,0,0,0,0,1,25.976,45.7
Waima'a,Threatened,3000,Timor-Leste,0,0,0,0,0,1,32.456,34.0
Waimirí-Atroarí,Threatened,1120,Brazil,0,0,0,0,0,1,87.788,84.2
Waiwai,Threatened,3154,Brazil,0,0,0,0,0,2,87.788,84.2
Waiwai,Threatened,3154,Guyana,0,0,0,0,0,2,87.788,84.2
Wajarri,Severely Endangered,50,Australia,0,0,0,0,0,1,86.617,97.1
Wajuk,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
Waka-Waka,Critically Endangered,3,Australia,0,0,0,0,0,1,86.617,97.1
Wakaya,Severely Endangered,10,Australia,0,0,0,0,0,1,86.617,97.1
Wakhi,Vulnerable,37570,Tajikistan,0,0,0,0,0,4,64.57,77.5
Wakhi,Vulnerable,37570,Afghanistan,0,0,0,0,0,4,64.57,77.5
Wakhi,Vulnerable,37570,Pakistan,0,0,0,0,0,4,64.57,77.5
Wakhi,Vulnerable,37570,China,0,0,0,0,0,4,64.57,77.5
Walio,Endangered,200,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Walloon,Threatened,600000,Belgium,0,0,0,0,0,3,98.189,99.3
Walloon,Threatened,600000,France,0,0,0,0,0,3,98.189,99.3
Walloon,Threatened,600000,Luxembourg,0,0,0,0,0,3,98.189,99.3
Walmajarri,Endangered,860,Australia,0,0,0,0,0,1,86.617,97.1
Walman,Severely Endangered,1740,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Walungge,Threatened,1000,India,0,0,0,0,0,2,36.364,55.8
Walungge,Threatened,1000,Nepal,0,0,0,0,0,2,36.364,55.8
Wamas,Endangered,220,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Wambaya,Critically Endangered,3,Australia,0,0,0,0,0,1,86.617,97.1
Wambule,Vulnerable,15000,Nepal,0,0,0,0,0,1,21.903,55.8
Wamey,Vulnerable,25000,Senegal,0,0,0,0,0,2,49.579,60.6
Wamey,Vulnerable,25000,Guinea,0,0,0,0,0,2,49.579,60.6
Wanano,Threatened,2000,Brazil,0,0,0,0,0,2,87.788,84.2
Wanano,Threatened,2000,Colombia,0,0,0,0,0,2,87.788,84.2
Wanda,Vulnerable,42810,Tanzania,1,0,0,0,0,1,37.409,29.1
Wanggamala,Critically Endangered,1,Australia,0,0,0,0,0,1,86.617,97.1
Wangganguru,Critically Endangered,2,Australia,0,0,0,0,0,1,86.617,97.1
Wangkajunga,Severely Endangered,20,Australia,0,0,0,0,0,1,86.617,97.1
Wano,Threatened,7000,Indonesia,0,0,0,0,0,1,58.572,69.2
Wantoat,Threatened,8200,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Wanukaka,Endangered,14000,Indonesia,0,0,0,0,0,1,58.572,69.2
Waorani,Threatened,1616,Ecuador,0,0,0,0,0,1,64.792,72.7
Wapan,At risk,100000,Nigeria,0,0,0,0,0,1,54.283,39.2
Wãpha,Threatened,1610,Nigeria,0,0,0,0,0,1,54.283,39.2
Wapixana,Vulnerable,10900,Brazil,0,0,0,0,0,2,87.788,84.2
Wapixana,Vulnerable,10900,Guyana,0,0,0,0,0,2,87.788,84.2
Wara,Threatened,4500,Burkina Faso,1,1,0,0,0,1,32.52,17.0
Warao,Vulnerable,32400,"Venezuela, RB",0,0,0,0,0,3,88.438,81.7
Warao,Vulnerable,32400,Guyana,0,0,0,0,0,3,88.438,81.7
Warao,Vulnerable,32400,Suriname,0,0,0,0,0,3,88.438,81.7
Warapu,Endangered,3,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Wardaman,Severely Endangered,30,Australia,0,0,0,0,0,1,86.617,97.1
Warembori,Endangered,700,Indonesia,0,0,0,0,0,1,58.572,69.2
Wares,Endangered,200,Indonesia,0,0,0,0,0,1,58.572,69.2
Wari',Threatened,2381,Brazil,0,0,0,0,0,1,87.788,84.2
Waris,Threatened,4400,Indonesia,0,0,0,0,0,2,58.572,69.2
Waris,Threatened,4400,Papua New Guinea,0,0,0,0,0,2,58.572,69.2
Waritai,Endangered,150,Indonesia,0,0,0,0,0,1,58.572,69.2
Warji,Vulnerable,77700,Nigeria,0,0,0,0,0,1,54.283,39.2
Warlmanpa,Severely Endangered,36,Australia,0,0,0,0,0,1,86.617,97.1
Warlpiri,Threatened,3000,Australia,0,0,0,0,0,1,86.617,97.1
Warluwarra,Critically Endangered,3,Australia,0,0,0,0,0,1,86.617,97.1
Warndarrang,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
Warnman,Severely Endangered,30,Australia,0,0,0,0,0,1,86.617,97.1
Warray,Critically Endangered,4,Australia,0,0,0,0,0,1,86.617,97.1
Warrgamay,Critically Endangered,3,Australia,0,0,0,0,0,1,86.617,97.1
Warriyangga,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
Warrnambool,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
Warrwa,Critically Endangered,2,Australia,0,0,0,0,0,1,86.617,97.1
Waru,Endangered,350,Indonesia,0,0,0,0,0,1,58.572,69.2
Warumungu,Severely Endangered,50,Australia,0,0,0,0,0,1,86.617,97.1
Watakataui,Endangered,160,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Watam,Threatened,1086,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Waunana,Threatened,13000,Colombia,0,0,0,0,0,2,82.354,78.0
Waunana,Threatened,13000,Panama,0,0,0,0,0,2,82.354,78.0
Waurá,Endangered,410,Brazil,0,0,0,0,0,1,87.788,84.2
Wawa,Threatened,2500,Nigeria,0,0,0,0,0,2,59.315,41.9
Wawa,Threatened,2500,Cameroon,0,0,0,0,0,2,59.315,41.9
Wayampí,Threatened,1655,Brazil,0,0,0,0,0,2,87.788,84.2
Wayampí,Threatened,1655,French Guiana,0,0,0,0,0,2,87.788,84.2
Wayana,Threatened,1738,Brazil,0,0,0,0,0,3,87.788,84.2
Wayana,Threatened,1738,Suriname,0,0,0,0,0,3,87.788,84.2
Wayana,Threatened,1738,French Guiana,0,0,0,0,0,3,87.788,84.2
Wayoró,Critically Endangered,5,Brazil,0,0,0,0,0,1,87.788,84.2
Wayu,Endangered,1520,Nepal,0,0,0,0,0,1,21.903,55.8
Weliki,Endangered,200,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Welsh,Vulnerable,562016,Argentina,0,1,0,0,0,2,92.463,96.3
Welsh,Vulnerable,562016,United Kingdom,0,1,0,0,0,2,92.463,96.3
Wergaia,Critically Endangered,5,Australia,0,0,0,0,0,1,86.617,97.1
Wersing,Vulnerable,4000,Indonesia,0,0,0,0,0,1,58.572,69.2
West Frisian,At risk,300000,Netherlands,0,0,0,0,0,1,93.179,97.0
West Tarangan,Vulnerable,9000,Indonesia,0,0,0,0,0,1,58.572,69.2
Western Abenaki,Critically Endangered,10,United States,0,0,0,0,0,2,83.298,94.0
Western Abenaki,Critically Endangered,10,Canada,0,0,0,0,0,2,83.298,94.0
Western Alta Mixtec,Vulnerable,61530,Mexico,0,0,0,0,0,1,81.582,81.2
Western Apache,Threatened,14000,United States,0,0,0,0,0,1,83.298,93.1
Western Arrarnte,Threatened,1500,Australia,0,0,0,0,0,1,86.617,97.1
Western Bru,Vulnerable,20000,Thailand,0,0,0,0,0,1,53.608,89.5
Western Bukidnon Manobo,Vulnerable,19000,Philippines,0,0,0,0,0,1,48.287,83.8
Western Buryat,Endangered,50000,Russian Federation,0,0,0,0,0,1,75.331,92.2
Western Chinantec,Threatened,3590,Mexico,0,0,0,0,0,1,81.582,81.2
Western Gurung,Threatened,325000,India,0,0,0,0,0,2,36.364,55.8
Western Gurung,Threatened,325000,Nepal,0,0,0,0,0,2,36.364,55.8
Western Highland Chatino,Vulnerable,12000,Mexico,0,0,0,0,0,1,81.582,81.2
Western Huasteca Nahuatl,At risk,400000,Mexico,0,0,0,0,0,1,81.582,81.2
Western Mansi,Extinct,0,Russian Federation,0,0,0,0,0,1,75.331,92.2
Western Mari,Vulnerable,50000,Russian Federation,0,0,0,0,0,1,75.331,92.2
Western Mewahang,Threatened,4650,Nepal,0,0,0,0,0,1,21.903,55.8
Western Pantar,Vulnerable,10804,Indonesia,0,0,0,0,0,1,58.572,69.2
Western Yiddish,Threatened,5400,Germany,0,0,0,0,0,7,98.189,97.3
Western Yiddish,Threatened,5400,Israel,0,0,0,0,0,7,98.189,97.3
Western Yiddish,Threatened,5400,Belgium,0,0,0,0,0,7,98.189,97.3
Western Yiddish,Threatened,5400,France,0,0,0,0,0,7,98.189,97.3
Western Yiddish,Threatened,5400,Netherlands,0,0,0,0,0,7,98.189,97.3
Western Yiddish,Threatened,5400,Switzerland,0,0,0,0,0,7,98.189,97.3
Western Yiddish,Threatened,5400,Hungary,0,0,0,0,0,7,98.189,97.3
Weyewa,At risk,240000,Indonesia,0,0,0,0,0,1,58.572,69.2
White Gelao,Severely Endangered,6000,China,0,0,0,0,0,2,64.57,78.1
White Gelao,Severely Endangered,6000,Viet Nam,0,0,0,0,0,2,64.57,78.1
White Lachi,Extinct,0,Viet Nam,0,0,0,0,0,1,39.48,78.1
Wiaki,Critically Endangered,100,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Wiarumus,Severely Endangered,460,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Wichí,Vulnerable,30560,Argentina,0,0,0,0,0,2,92.463,89.2
Wichí,Vulnerable,30560,Bolivia,0,0,0,0,0,2,92.463,89.2
Wichita,Extinct,0,United States,0,0,0,0,0,1,83.298,93.1
Wik-Epa,Critically Endangered,3,Australia,0,0,0,0,0,1,86.617,97.1
Wik-Iiyanh,Severely Endangered,40,Australia,0,0,0,0,0,1,86.617,97.1
Wik-Keyangan,Critically Endangered,3,Australia,0,0,0,0,0,1,86.617,97.1
Wik-Me'anha,Severely Endangered,12,Australia,0,0,0,0,0,1,86.617,97.1
Wik-Mungkan,Threatened,1060,Australia,0,0,0,0,0,1,86.617,97.1
Wik-Ngathana,Endangered,100,Australia,0,0,0,0,0,1,86.617,97.1
Wik-Ngatharr,Severely Endangered,86,Australia,0,0,0,0,0,1,86.617,97.1
Wilawila,Critically Endangered,2,Australia,0,0,0,0,0,1,86.617,97.1
Winnebago,Endangered,250,United States,0,0,0,0,0,1,83.298,93.1
Wintu,Extinct,0,United States,0,0,0,0,0,1,83.298,93.1
Wiradjuri,Critically Endangered,3,Australia,0,0,0,0,0,1,86.617,97.1
Wiru,Vulnerable,15300,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Witsuwit'en,Severely Endangered,211,Canada,0,0,0,0,0,1,81.862,94.0
